,L,b,h,P,fc,E,I,deflexion_max_mm
5992,8.85,0.4,0.45,80.13,280,24870000,0.0030375000000000003,15.317632494527091
5993,3.2,0.35000000000000003,0.8,45.36,350,27805000,0.014933333333333338,0.07457651501528502
5994,9.950000000000001,0.35000000000000003,0.65,94.93,280,24870000,0.008009895833333334,9.779774301888386
5995,7.7,0.30000000000000004,0.55,85.75,210,21541000,0.004159375000000002,9.102718846231216
5996,5.15,0.5,0.6000000000000001,28.74,280,24870000,0.009000000000000005,0.36538348928316117
5997,6.300000000000001,0.35000000000000003,0.65,44.33,420,30463000,0.008009895833333334,0.9464084376682007
5998,8.6,0.5,0.7000000000000001,28.08,350,27805000,0.01429166666666667,0.9363655822541719
5999,3.9000000000000004,0.35000000000000003,0.6000000000000001,81.54,420,30463000,0.0063000000000000035,0.5250613742197794
6000,8.9,0.5,0.7000000000000001,28.95,175,19663000,0.01429166666666667,1.5130200844877586
6001,6.75,0.45,1.0,59.84,420,30463000,0.0375,0.3356276466533171
6002,8.950000000000001,0.35000000000000003,0.8,75.55,350,27805000,0.014933333333333338,2.71758213296533
6003,5.300000000000001,0.4,0.6000000000000001,24.93,210,21541000,0.007200000000000004,0.49855180479473243
6004,5.75,0.45,0.65,98.83,420,30463000,0.0102984375,1.247691119319996
6005,6.550000000000001,0.35000000000000003,0.75,37.79,175,19663000,0.012304687500000001,0.9144062521207211
6006,5.8500000000000005,0.5,0.30000000000000004,24.42,210,21541000,0.0011250000000000006,4.202944327097163
6007,7.6000000000000005,0.45,0.35000000000000003,13.22,280,24870000,0.0016078125000000005,3.0235684750856704
6008,4.55,0.35000000000000003,0.45,77.99,210,21541000,0.0026578125000000005,2.673262908407859
6009,6.9,0.6000000000000001,1.0,66.08,175,19663000,0.05000000000000001,0.4599983624065504
6010,5.15,0.30000000000000004,0.7000000000000001,15.57,420,30463000,0.008575000000000003,0.16961422140312835
6011,6.65,0.6000000000000001,0.9500000000000001,32.18,280,24870000,0.04286875000000002,0.18492393780994495
6012,4.15,0.55,0.9,56.39,175,19663000,0.033412500000000005,0.12780457379275004
6013,5.7,0.45,0.65,73.01,210,21541000,0.0102984375,1.2697799923284614
6014,6.75,0.55,0.9,36.49,420,30463000,0.033412500000000005,0.229700691300624
6015,4.9,0.5,0.75,51.84,420,30463000,0.017578125,0.23728308308439758
6016,2.3000000000000003,0.30000000000000004,1.0,39.27,280,24870000,0.025000000000000005,0.016009854242058707
6017,9.0,0.55,0.35000000000000003,32.57,420,30463000,0.0019651041666666675,8.263153158499602
6018,9.25,0.25,0.55,83.31,280,24870000,0.0034661458333333345,15.935235236754785
6019,6.6000000000000005,0.5,0.6000000000000001,60.6,350,27805000,0.009000000000000005,1.4504333752922134
6020,3.95,0.45,0.9,79.38,175,19663000,0.027337500000000004,0.18960621503192993
6021,3.1500000000000004,0.4,0.9500000000000001,25.57,175,19663000,0.028579166666666673,0.029629328679798565
6022,7.4,0.5,0.35000000000000003,12.97,350,27805000,0.0017864583333333337,2.2043375926577378
6023,8.35,0.25,0.6000000000000001,73.33,210,21541000,0.004500000000000002,9.175325912461071
6024,3.25,0.4,0.4,11.73,420,30463000,0.002133333333333334,0.12908490751395646
6025,5.4,0.4,0.35000000000000003,21.69,420,30463000,0.0014291666666666671,1.6343461537099584
6026,8.25,0.35000000000000003,0.9,91.59,210,21541000,0.021262500000000004,2.33931378460271
6027,7.4,0.30000000000000004,0.35000000000000003,13.49,210,21541000,0.0010718750000000003,4.932372515016338
6028,5.3500000000000005,0.30000000000000004,0.7000000000000001,96.13,175,19663000,0.008575000000000003,1.8188427071902566
6029,8.5,0.4,0.75,76.22,175,19663000,0.0140625,3.526729653927945
6030,4.1000000000000005,0.55,0.8,56.21,175,19663000,0.023466666666666674,0.17491326011258457
6031,4.75,0.5,0.8,22.46,280,24870000,0.02133333333333334,0.09451806866408448
6032,8.55,0.5,0.35000000000000003,42.86,210,21541000,0.0017864583333333337,14.502755370699282
6033,8.0,0.45,0.4,75.92,350,27805000,0.0024000000000000007,12.135307398749223
6034,3.6500000000000004,0.55,0.9,48.11,210,21541000,0.033412500000000005,0.0677170266109726
6035,3.35,0.55,0.35000000000000003,28.31,210,21541000,0.0019651041666666675,0.5238194447528993
6036,8.65,0.5,0.30000000000000004,54.2,210,21541000,0.0011250000000000006,30.15698974995141
6037,4.55,0.45,0.9500000000000001,39.23,350,27805000,0.03215156250000001,0.08611648157338245
6038,5.45,0.55,0.5,68.74,420,30463000,0.005729166666666667,1.3282923466022867
6039,5.6000000000000005,0.35000000000000003,0.9500000000000001,91.92,350,27805000,0.025006770833333344,0.48367355821590796
6040,2.5,0.55,0.65,34.13,350,27805000,0.012586979166666666,0.031744658844420605
6041,9.5,0.4,0.5,87.09,350,27805000,0.004166666666666667,13.427223296169755
6042,3.6500000000000004,0.5,0.45,24.2,210,21541000,0.0037968750000000003,0.2997509454806221
6043,8.700000000000001,0.45,0.30000000000000004,24.7,280,24870000,0.0010125000000000006,13.456826609480407
6044,7.25,0.55,0.9500000000000001,21.31,175,19663000,0.03929635416666668,0.21895466041870307
6045,8.1,0.35000000000000003,0.45,73.36,350,27805000,0.0026578125000000005,10.990713900377628
6046,8.55,0.4,0.8,61.41,175,19663000,0.01706666666666667,2.382855565047292
6047,6.800000000000001,0.35000000000000003,0.35000000000000003,92.35,175,19663000,0.0012505208333333337,24.602638761337616
6048,3.25,0.25,0.30000000000000004,48.95,175,19663000,0.0005625000000000003,3.1651131166639344
6049,2.3000000000000003,0.25,0.65,84.57,350,27805000,0.005721354166666667,0.13475251182380185
6050,5.7,0.5,0.30000000000000004,27.86,280,24870000,0.0011250000000000006,3.8418122235625236
6051,8.0,0.5,0.55,83.07,350,27805000,0.006932291666666669,4.596986283269591
6052,2.7,0.5,0.5,88.24,280,24870000,0.005208333333333333,0.2793450615199035
6053,4.800000000000001,0.30000000000000004,0.75,56.78,420,30463000,0.010546875000000002,0.4071752705467836
6054,9.35,0.45,0.6000000000000001,33.99,280,24870000,0.008100000000000005,2.873319734455587
6055,8.5,0.55,0.55,97.32,350,27805000,0.007625520833333337,5.872529792055747
6056,9.05,0.45,0.30000000000000004,15.57,175,19663000,0.0010125000000000006,12.076700658409004
6057,5.95,0.45,1.0,61.73,210,21541000,0.0375,0.3353581060858105
6058,9.700000000000001,0.55,0.5,19.21,210,21541000,0.005729166666666667,2.9596749251955052
6059,7.0,0.55,0.55,63.79,350,27805000,0.007625520833333337,2.1498743266296105
6060,4.800000000000001,0.6000000000000001,0.9,41.76,210,21541000,0.03645000000000001,0.1225404783642563
6061,4.55,0.5,0.35000000000000003,92.3,210,21541000,0.0017864583333333337,4.706910078455038
6062,7.800000000000001,0.4,0.8,29.62,350,27805000,0.01706666666666667,0.6171006718103759
6063,5.25,0.4,0.75,83.21,350,27805000,0.0140625,0.6415444614278006
6064,8.05,0.45,0.55,52.33,280,24870000,0.006239062500000002,3.6652366196869175
6065,9.15,0.4,0.4,28.47,210,21541000,0.002133333333333334,9.887464380811048
6066,4.05,0.45,0.5,15.03,420,30463000,0.0046875,0.14566957784853754
6067,4.9,0.30000000000000004,0.35000000000000003,15.03,420,30463000,0.0010718750000000003,1.1282079900206807
6068,5.95,0.45,0.4,93.03,350,27805000,0.0024000000000000007,6.117845986324025
6069,8.25,0.35000000000000003,0.6000000000000001,61.79,280,24870000,0.0063000000000000035,4.613414420163418
6070,9.15,0.45,0.35000000000000003,45.87,420,30463000,0.0016078125000000005,14.946610379230778
6071,3.95,0.4,0.9500000000000001,61.2,210,21541000,0.028579166666666673,0.12763978082421934
6072,5.550000000000001,0.25,0.65,11.7,175,19663000,0.005721354166666667,0.37040339784541126
6073,2.1,0.5,0.4,51.45,350,27805000,0.0026666666666666674,0.13387836326649882
6074,7.95,0.30000000000000004,0.7000000000000001,26.15,420,30463000,0.008575000000000003,1.0479125524617203
6075,7.75,0.5,0.8,18.42,210,21541000,0.02133333333333334,0.38871286639341107
6076,2.0,0.55,1.0,94.98,350,27805000,0.04583333333333334,0.01242157231367805
6077,8.35,0.35000000000000003,0.35000000000000003,49.91,210,21541000,0.0012505208333333337,22.47237466202832
6078,5.65,0.35000000000000003,0.35000000000000003,40.24,420,30463000,0.0012505208333333337,3.969158814450253
6079,7.5,0.45,0.35000000000000003,13.63,350,27805000,0.0016078125000000005,2.6796625604283886
6080,9.3,0.45,0.7000000000000001,29.46,280,24870000,0.012862500000000004,1.5432602770558506
6081,3.5500000000000003,0.25,0.5,97.81,350,27805000,0.0026041666666666665,1.259028049271714
6082,7.95,0.30000000000000004,0.4,82.62,420,30463000,0.0016000000000000007,17.744047283666863
6083,5.75,0.35000000000000003,0.75,72.55,350,27805000,0.012304687500000001,0.8398587003783909
6084,4.65,0.30000000000000004,0.75,61.61,210,21541000,0.010546875000000002,0.5680403292945237
6085,8.55,0.30000000000000004,0.9,87.8,210,21541000,0.018225000000000005,2.9121800674682388
6086,6.7,0.35000000000000003,0.75,29.93,280,24870000,0.012304687500000001,0.6128349339954003
6087,6.550000000000001,0.4,0.35000000000000003,75.23,420,30463000,0.0014291666666666671,10.116217906390096
6088,9.65,0.55,0.65,65.57,280,24870000,0.012586979166666666,3.9214672076649864
6089,4.65,0.4,0.65,19.84,280,24870000,0.009154166666666666,0.1825427919308763
6090,8.450000000000001,0.5,0.9500000000000001,89.7,175,19663000,0.03572395833333334,1.6051365319750646
6091,9.25,0.30000000000000004,0.65,57.16,210,21541000,0.006865625000000001,6.3727993039929896
6092,5.45,0.25,0.65,71.8,420,30463000,0.005721354166666667,1.3893165546671296
6093,9.5,0.55,0.7000000000000001,46.79,420,30463000,0.01572083333333334,1.7451565423737412
6094,4.45,0.35000000000000003,0.6000000000000001,26.64,350,27805000,0.0063000000000000035,0.27919624125499853
6095,3.6,0.45,0.5,23.8,420,30463000,0.0046875,0.16200531792666514
6096,8.3,0.55,0.7000000000000001,25.32,280,24870000,0.01572083333333334,0.7714457527406494
6097,9.15,0.4,0.35000000000000003,66.93,420,30463000,0.0014291666666666671,24.535071108941693
6098,2.3000000000000003,0.45,1.0,77.6,350,27805000,0.0375,0.018864696597334616
6099,3.5500000000000003,0.4,0.55,13.12,420,30463000,0.005545833333333336,0.0723832656003996
6100,4.0,0.35000000000000003,0.8500000000000001,98.47,175,19663000,0.01791197916666667,0.3727771810521816
6101,8.55,0.35000000000000003,0.35000000000000003,16.98,420,30463000,0.0012505208333333337,5.8040506120294255
6102,4.5,0.55,1.0,75.35,210,21541000,0.04583333333333334,0.14488794624205
6103,3.1500000000000004,0.45,0.65,41.15,175,19663000,0.0102984375,0.13232416028005445
6104,9.200000000000001,0.45,0.8500000000000001,94.16,210,21541000,0.023029687500000007,3.079177955570996
6105,2.45,0.6000000000000001,0.55,97.49,280,24870000,0.008318750000000003,0.1443720848285867
6106,3.0,0.5,1.0,79.53,280,24870000,0.041666666666666664,0.04317068757539204
6107,9.700000000000001,0.4,0.35000000000000003,78.39,350,27805000,0.0014291666666666671,37.508427061013734
6108,2.5,0.6000000000000001,0.55,77.26,350,27805000,0.008318750000000003,0.1087307841771112
6109,7.050000000000001,0.45,0.55,55.54,175,19663000,0.006239062500000002,3.3049346285817602
6110,4.8500000000000005,0.35000000000000003,0.35000000000000003,95.08,175,19663000,0.0012505208333333337,9.19035824869374
6111,5.95,0.45,0.9500000000000001,39.79,280,24870000,0.03215156250000001,0.2183764140050756
6112,3.75,0.55,0.9500000000000001,47.2,420,30463000,0.03929635416666668,0.0433181234513477
6113,9.0,0.55,1.0,41.82,175,19663000,0.04583333333333334,0.7047565108440865
6114,3.75,0.30000000000000004,0.9500000000000001,70.58,350,27805000,0.02143437500000001,0.13010694992008862
6115,2.2,0.55,1.0,18.06,420,30463000,0.04583333333333334,0.002869395660309228
6116,7.2,0.45,0.55,61.06,175,19663000,0.006239062500000002,3.8702938197584973
6117,6.550000000000001,0.4,0.7000000000000001,81.86,210,21541000,0.011433333333333337,1.9458783086017535
6118,5.050000000000001,0.55,0.6000000000000001,70.65,420,30463000,0.009900000000000006,0.6285461898201891
6119,6.9,0.4,0.45,79.72,175,19663000,0.0030375000000000003,9.13497281037331
6120,6.4,0.55,0.30000000000000004,16.94,350,27805000,0.0012375000000000008,2.688710130738542
6121,7.3500000000000005,0.55,0.9,62.45,210,21541000,0.033412500000000005,0.7177585756908329
6122,5.8500000000000005,0.4,0.7000000000000001,90.93,210,21541000,0.011433333333333337,1.5399081798153782
6123,2.3000000000000003,0.30000000000000004,0.45,83.71,280,24870000,0.0022781250000000006,0.3745124652766861
6124,3.45,0.5,0.6000000000000001,55.77,420,30463000,0.009000000000000005,0.17402094087499584
6125,9.8,0.4,0.5,29.41,175,19663000,0.004166666666666667,7.038716553933786
6126,6.800000000000001,0.35000000000000003,0.6000000000000001,97.24,350,27805000,0.0063000000000000035,3.6363610899413796
6127,7.25,0.4,0.55,45.21,350,27805000,0.005545833333333336,2.327649456218855
6128,5.95,0.5,0.55,73.43,280,24870000,0.006932291666666669,1.8690915581459346
6129,4.45,0.30000000000000004,0.9,57.75,350,27805000,0.018225000000000005,0.2092186270109613
6130,5.65,0.4,0.55,28.41,175,19663000,0.005545833333333336,0.9789460239846063
6131,5.15,0.5,0.7000000000000001,12.54,420,30463000,0.01429166666666667,0.08196386652775452
6132,3.9000000000000004,0.6000000000000001,0.55,16.37,175,19663000,0.008318750000000003,0.12367827265838086
6133,4.65,0.35000000000000003,0.55,61.59,420,30463000,0.004852604166666669,0.8727307697916535
6134,7.8500000000000005,0.5,0.8500000000000001,10.1,175,19663000,0.025588541666666673,0.2022990260921978
6135,7.4,0.55,0.75,23.21,280,24870000,0.0193359375,0.40746287331159065
6136,2.7,0.45,0.7000000000000001,19.1,175,19663000,0.012862500000000004,0.030967650390123138
6137,9.9,0.35000000000000003,0.75,76.08,210,21541000,0.012304687500000001,5.802276238667789
6138,9.200000000000001,0.5,0.8500000000000001,98.18,210,21541000,0.025588541666666673,2.8895743682048045
6139,2.85,0.4,0.8,10.55,280,24870000,0.01706666666666667,0.011987298245309202
6140,2.3000000000000003,0.4,0.8,10.88,210,21541000,0.01706666666666667,0.007501646569332902
6141,4.3,0.35000000000000003,0.65,55.8,420,30463000,0.008009895833333334,0.3787902480673048
6142,3.6500000000000004,0.30000000000000004,0.5,68.62,210,21541000,0.0031250000000000006,1.0326952687123783
6143,6.4,0.5,0.75,58.39,420,30463000,0.017578125,0.5955139521046175
6144,8.0,0.35000000000000003,0.75,84.08,210,21541000,0.012304687500000001,3.383646443634373
6145,6.0,0.55,0.4,17.23,420,30463000,0.0029333333333333342,0.8676882238662101
6146,8.65,0.45,0.35000000000000003,25.72,210,21541000,0.0016078125000000005,10.013289852317847
6147,9.950000000000001,0.55,0.7000000000000001,97.04,420,30463000,0.01572083333333334,4.158441140386083
6148,6.550000000000001,0.30000000000000004,0.45,20.61,280,24870000,0.0022781250000000006,2.1296455105644
6149,5.95,0.55,0.8,36.17,420,30463000,0.023466666666666674,0.22204146989924947
6150,8.5,0.55,0.65,24.69,420,30463000,0.012586979166666666,0.823839186887813
6151,8.5,0.45,0.5,91.94,210,21541000,0.0046875,11.649650537218431
6152,3.35,0.30000000000000004,1.0,40.84,280,24870000,0.025000000000000005,0.0514473634566412
6153,7.800000000000001,0.5,0.75,73.36,210,21541000,0.017578125,1.9154176463488237
6154,4.55,0.45,0.35000000000000003,56.13,210,21541000,0.0016078125000000005,3.1804365318849315
6155,9.0,0.25,0.6000000000000001,69.56,280,24870000,0.004500000000000002,9.439686369119416
6156,8.3,0.5,0.75,63.68,420,30463000,0.017578125,1.4166118668791896
6157,7.65,0.5,1.0,16.68,420,30463000,0.041666666666666664,0.12256816539736731
6158,6.550000000000001,0.30000000000000004,0.35000000000000003,20.58,210,21541000,0.0010718750000000003,5.218167680237686
6159,5.9,0.6000000000000001,0.4,28.82,350,27805000,0.0032000000000000015,1.3859127695483424
6160,6.1000000000000005,0.5,0.8500000000000001,87.4,350,27805000,0.025588541666666673,0.5808864759309743
6161,8.450000000000001,0.45,0.6000000000000001,51.42,420,30463000,0.008100000000000005,2.6194087409670823
6162,3.9000000000000004,0.4,0.9500000000000001,26.12,280,24870000,0.028579166666666673,0.04541511412633345
6163,6.65,0.6000000000000001,0.9500000000000001,37.7,210,21541000,0.04286875000000002,0.25012572922953125
6164,6.0,0.35000000000000003,0.8500000000000001,37.46,175,19663000,0.01791197916666667,0.4786156906415629
6165,9.0,0.45,0.8,46.84,420,30463000,0.019200000000000005,1.2162679931392177
6166,3.75,0.55,0.55,39.59,420,30463000,0.007625520833333337,0.18723881554144187
6167,5.0,0.55,0.55,25.45,420,30463000,0.007625520833333337,0.28530828281917475
6168,2.9000000000000004,0.4,0.35000000000000003,43.86,280,24870000,0.0014291666666666671,0.6269930401938477
6169,4.9,0.55,0.45,23.8,420,30463000,0.004176562500000001,0.4584925724425859
6170,9.5,0.5,0.4,57.91,350,27805000,0.0026666666666666674,13.950555838091168
6171,3.3000000000000003,0.45,0.45,69.45,420,30463000,0.0034171875000000005,0.49949523870892965
6172,3.0500000000000003,0.55,0.8500000000000001,35.15,210,21541000,0.028147395833333342,0.03426727175228711
6173,3.6,0.55,0.8,76.73,420,30463000,0.023466666666666674,0.10432956298699166
6174,2.35,0.55,0.9,74.98,280,24870000,0.033412500000000005,0.024396247380003653
6175,9.0,0.35000000000000003,0.35000000000000003,33.87,350,27805000,0.0012505208333333337,14.794069575248157
6176,9.4,0.5,0.75,18.24,420,30463000,0.017578125,0.5894160239562019
6177,6.0,0.45,0.9500000000000001,67.53,350,27805000,0.03215156250000001,0.3399259191075119
6178,7.15,0.25,0.9,53.1,350,27805000,0.015187500000000001,0.9575516715840698
6179,2.4000000000000004,0.55,0.35000000000000003,52.82,350,27805000,0.0019651041666666675,0.27840844760896577
6180,8.200000000000001,0.30000000000000004,0.45,84.13,210,21541000,0.0022781250000000006,19.692814860961963
6181,8.700000000000001,0.5,0.5,27.88,280,24870000,0.005208333333333333,2.9528047671893862
6182,3.45,0.55,0.65,17.14,350,27805000,0.012586979166666666,0.04189695425912574
6183,9.55,0.45,0.6000000000000001,64.67,175,19663000,0.008100000000000005,7.367784932837707
6184,2.9000000000000004,0.55,0.8500000000000001,34.72,210,21541000,0.028147395833333342,0.029095671953406184
6185,5.45,0.5,0.7000000000000001,65.9,210,21541000,0.01429166666666667,0.7219131370673838
6186,6.2,0.5,0.5,79.5,420,30463000,0.005208333333333333,2.4878805107835733
6187,3.9000000000000004,0.4,0.4,13.54,210,21541000,0.002133333333333334,0.36412178918980087
6188,5.0,0.55,0.9500000000000001,34.54,420,30463000,0.03929635416666668,0.07513913290694536
6189,7.5,0.4,0.55,47.02,350,27805000,0.005545833333333336,2.680004136892501
6190,2.6500000000000004,0.35000000000000003,0.4,78.82,210,21541000,0.0018666666666666673,0.7599765327602015
6191,4.0,0.4,1.0,53.25,420,30463000,0.03333333333333333,0.06992088763417917
6192,3.5,0.55,0.35000000000000003,56.85,350,27805000,0.0019651041666666675,0.9293619525592188
6193,3.85,0.35000000000000003,0.55,62.84,210,21541000,0.004852604166666669,0.7147207650526899
6194,7.300000000000001,0.4,1.0,25.77,210,21541000,0.03333333333333333,0.290868810930319
6195,9.8,0.55,0.8500000000000001,70.93,175,19663000,0.028147395833333342,2.5129216600836166
6196,9.55,0.30000000000000004,0.45,21.75,350,27805000,0.0022781250000000006,6.2305687031647246
6197,3.8000000000000003,0.30000000000000004,0.6000000000000001,16.8,175,19663000,0.005400000000000003,0.18087364687578283
6198,4.9,0.30000000000000004,0.75,15.83,280,24870000,0.010546875000000002,0.14792048886307563
6199,6.4,0.55,0.4,89.25,350,27805000,0.0029333333333333342,5.976165176309035
6200,7.95,0.30000000000000004,0.30000000000000004,70.73,175,19663000,0.0006750000000000004,55.784077380952354
6201,3.0500000000000003,0.45,0.45,59.56,280,24870000,0.0034171875000000005,0.41425558798144807
6202,5.15,0.5,0.45,77.49,280,24870000,0.0037968750000000003,2.335199697687233
6203,8.9,0.25,0.5,28.88,420,30463000,0.0026041666666666665,5.34668410071234
6204,6.2,0.5,0.8500000000000001,10.05,420,30463000,0.025588541666666673,0.06401499073405535
6205,4.55,0.4,0.65,23.35,280,24870000,0.009154166666666666,0.2012728689183755
6206,8.05,0.45,0.9500000000000001,25.99,420,30463000,0.03215156250000001,0.2883884940369996
6207,5.2,0.45,0.65,44.04,175,19663000,0.0102984375,0.6370814897692791
6208,7.5,0.30000000000000004,0.8,29.15,420,30463000,0.012800000000000006,0.657050078873859
6209,7.800000000000001,0.5,0.6000000000000001,46.13,175,19663000,0.009000000000000005,2.5771146315414737
6210,9.8,0.45,0.9500000000000001,16.5,210,21541000,0.03215156250000001,0.4671463819614213
6211,5.25,0.55,0.7000000000000001,51.21,175,19663000,0.01572083333333334,0.4994202019945165
6212,6.25,0.30000000000000004,0.7000000000000001,51.52,420,30463000,0.008575000000000003,1.0031546019583026
6213,5.45,0.6000000000000001,0.30000000000000004,48.57,280,24870000,0.0013500000000000007,4.878730395743047
6214,5.550000000000001,0.35000000000000003,0.7000000000000001,10.42,420,30463000,0.01000416666666667,0.12177323459954692
6215,7.25,0.6000000000000001,0.9500000000000001,11.47,420,30463000,0.04286875000000002,0.06973048880043166
6216,4.75,0.35000000000000003,0.4,42.8,420,30463000,0.0018666666666666673,1.6805208990355975
6217,6.9,0.55,0.5,60.72,175,19663000,0.005729166666666667,3.6888972791537413
6218,4.5,0.4,0.8,44.16,210,21541000,0.01706666666666667,0.22803987889373747
6219,7.050000000000001,0.55,0.8500000000000001,55.49,210,21541000,0.028147395833333342,0.6680927472139154
6220,8.1,0.6000000000000001,0.75,22.95,420,30463000,0.021093750000000005,0.39543039096608984
6221,3.2,0.55,0.8,75.16,350,27805000,0.023466666666666674,0.07863595494597111
6222,9.700000000000001,0.45,0.5,12.21,280,24870000,0.0046875,1.9914644739311094
6223,6.45,0.25,0.4,32.16,420,30463000,0.0013333333333333337,4.42631726397597
6224,7.4,0.4,0.8,67.6,210,21541000,0.01706666666666667,1.5523371492154494
6225,6.75,0.6000000000000001,0.7000000000000001,60.4,210,21541000,0.017150000000000006,1.0475554837253194
6226,2.95,0.4,0.35000000000000003,64.76,210,21541000,0.0014291666666666671,1.1250787230209718
6227,4.75,0.45,0.8,72.85,280,24870000,0.019200000000000005,0.34063724657062194
6228,9.75,0.6000000000000001,0.4,79.57,175,19663000,0.0032000000000000015,24.41868149833482
6229,9.700000000000001,0.55,0.65,57.17,420,30463000,0.012586979166666666,2.8349667771562657
6230,9.850000000000001,0.4,0.65,65.79,175,19663000,0.009154166666666666,7.277106755515696
6231,4.65,0.35000000000000003,0.8,73.69,175,19663000,0.014933333333333338,0.5256778032567796
6232,7.65,0.45,0.45,92.31,350,27805000,0.0034171875000000005,9.061500329676916
6233,2.1,0.30000000000000004,0.35000000000000003,85.62,350,27805000,0.0010718750000000003,0.5542744110771444
6234,9.5,0.55,0.8500000000000001,43.41,280,24870000,0.028147395833333342,1.1076571582290264
6235,2.5,0.25,0.75,95.15,350,27805000,0.0087890625,0.12674245905679102
6236,9.4,0.55,0.4,53.67,350,27805000,0.0029333333333333342,11.386482994392766
6237,6.3500000000000005,0.35000000000000003,0.75,31.0,210,21541000,0.012304687500000001,0.6238859180561053
6238,5.7,0.45,0.55,97.13,210,21541000,0.006239062500000002,2.7883771903742267
6239,8.15,0.30000000000000004,0.5,95.97,210,21541000,0.0031250000000000006,16.078709963557866
6240,6.4,0.4,0.7000000000000001,24.53,350,27805000,0.011433333333333337,0.4214057605470837
6241,3.1500000000000004,0.25,0.30000000000000004,33.41,420,30463000,0.0005625000000000003,1.269613998949545
6242,4.7,0.5,0.75,68.25,210,21541000,0.017578125,0.38986709582243684
6243,7.75,0.45,0.5,98.03,175,19663000,0.0046875,10.314111282046936
6244,5.9,0.25,0.65,37.43,350,27805000,0.005721354166666667,1.0067297268340205
6245,4.3500000000000005,0.35000000000000003,0.75,91.48,280,24870000,0.012304687500000001,0.5126327118157277
6246,4.25,0.45,1.0,18.53,210,21541000,0.0375,0.03668629412773574
6247,9.0,0.45,0.55,40.8,280,24870000,0.006239062500000002,3.9934783337668405
6248,3.7,0.45,0.9500000000000001,69.44,210,21541000,0.03215156250000001,0.10580488090283419
6249,4.2,0.55,0.55,38.81,210,21541000,0.007625520833333337,0.3646824836720672
6250,3.6,0.55,1.0,98.11,175,19663000,0.04583333333333334,0.1058152635545302
6251,7.75,0.25,0.35000000000000003,19.06,350,27805000,0.0008932291666666668,7.442193734688109
6252,8.25,0.4,0.7000000000000001,82.84,175,19663000,0.011433333333333337,4.310603269222699
6253,4.5,0.55,0.7000000000000001,16.57,420,30463000,0.01572083333333334,0.06568566157331249
6254,7.65,0.45,0.8,87.88,280,24870000,0.019200000000000005,1.7165485937028797
6255,3.6,0.35000000000000003,0.4,28.78,175,19663000,0.0018666666666666673,0.762150086093533
6256,6.300000000000001,0.4,1.0,71.15,280,24870000,0.03333333333333333,0.4470960004523524
6257,8.950000000000001,0.55,0.8,41.42,175,19663000,0.023466666666666674,1.3407159606205832
6258,6.300000000000001,0.5,0.7000000000000001,28.75,420,30463000,0.01429166666666667,0.3440033811509044
6259,9.35,0.25,0.75,90.77,350,27805000,0.0087890625,6.3251448919791935
6260,2.4000000000000004,0.5,1.0,82.22,210,21541000,0.041666666666666664,0.026382463209693157
6261,5.45,0.45,0.35000000000000003,70.36,350,27805000,0.0016078125000000005,5.307815276306187
6262,8.8,0.45,0.8,44.13,175,19663000,0.019200000000000005,1.6595475427622102
6263,8.700000000000001,0.25,0.5,14.53,280,24870000,0.0026041666666666665,3.0777800048250916
6264,6.6000000000000005,0.30000000000000004,0.7000000000000001,32.87,175,19663000,0.008575000000000003,1.1676330127665744
6265,7.800000000000001,0.6000000000000001,0.9,88.67,210,21541000,0.03645000000000001,1.1164926946661005
6266,7.95,0.30000000000000004,0.8500000000000001,93.66,280,24870000,0.015353125000000007,2.567684922721701
6267,4.6000000000000005,0.45,0.7000000000000001,98.45,280,24870000,0.012862500000000004,0.624089398334247
6268,6.75,0.55,1.0,90.5,420,30463000,0.04583333333333334,0.41530250091019505
6269,8.35,0.45,0.35000000000000003,18.73,280,24870000,0.0016078125000000005,5.681261509639564
6270,7.45,0.6000000000000001,0.9,54.59,175,19663000,0.03645000000000001,0.6561352394602015
6271,7.2,0.5,0.5,27.42,420,30463000,0.005208333333333333,1.3438545330400817
6272,4.65,0.5,0.35000000000000003,41.49,350,27805000,0.0017864583333333337,1.7496261673472535
6273,8.0,0.45,0.30000000000000004,90.37,420,30463000,0.0010125000000000006,31.252538835143575
6274,3.45,0.35000000000000003,0.4,33.81,210,21541000,0.0018666666666666673,0.7193306831666937
6275,2.9000000000000004,0.55,0.9,42.43,280,24870000,0.033412500000000005,0.025944244652564962
6276,5.800000000000001,0.25,0.45,17.42,420,30463000,0.0018984375000000002,1.224396049141357
6277,9.35,0.30000000000000004,0.65,79.67,210,21541000,0.006865625000000001,9.173656474207732
6278,3.35,0.55,0.45,88.07,210,21541000,0.004176562500000001,0.7667191923869543
6279,3.45,0.45,0.9500000000000001,89.3,350,27805000,0.03215156250000001,0.08545599273930385
6280,3.85,0.4,0.9500000000000001,69.46,350,27805000,0.028579166666666673,0.10392098860917727
6281,2.5500000000000003,0.4,0.5,53.46,350,27805000,0.004166666666666667,0.159403040370437
6282,7.15,0.4,0.7000000000000001,55.38,210,21541000,0.011433333333333337,1.7123443825866407
6283,3.0,0.4,0.7000000000000001,77.44,420,30463000,0.011433333333333337,0.12506688561347035
6284,9.4,0.5,0.6000000000000001,52.11,210,21541000,0.009000000000000005,4.6510930318926675
6285,3.0,0.55,0.9500000000000001,38.79,280,24870000,0.03929635416666668,0.022326171773482943
